DNA matching,128,1855285,185528.50000,11117305,185288.42188,60
DNA matching,256,1508139,150813.90625,9217855,153630.92188,60
DNA matching,512,1154388,115438.79688,6889668,114827.79688,60
DNA matching,1024,758361,75836.10156,4587825,76463.75000,60
DNA matching,2048,456801,45680.10156,2744746,45745.76562,60
DNA matching,4096,252194,25219.40039,1517031,25283.84961,60
DNA matching,8192,134097,13409.70020,805623,13427.04980,60
DNA matching,16384,68499,6849.89990,411832,6863.86670,60
DNA matching,32768,34892,3489.19995,210274,3504.56665,60
DNA matching,65536,17640,1764.00000,105875,1764.58337,60
DNA matching,131072,8769,876.90002,53072,884.53333,60
