DNA matching,102,188549,18854.90039,1129785,18829.75000
DNA matching,204,95285,9528.50000,572849,9547.48340
DNA matching,408,48483,4848.29980,289916,4831.93311
DNA matching,816,24442,2444.19995,146845,2447.41675
DNA matching,1632,12250,1225.00000,73483,1224.71667
DNA matching,3264,6041,604.09998,36341,605.68335
DNA matching,6528,3008,300.79999,18106,301.76666
DNA matching,13056,1526,152.60001,9181,153.01666
DNA matching,26112,764,76.40000,4616,76.93333
DNA matching,52224,380,38.00000,2290,38.16667
DNA matching,104448,191,19.10000,1149,19.15000
