AEAD AES256GCM DECRYPT TEST,16,6884762,688476.18750,41313786,688563.06250,60
AEAD AES256GCM DECRYPT TEST,32,6745906,674590.62500,40374992,672916.56250,60
AEAD AES256GCM DECRYPT TEST,64,6480198,648019.81250,38895928,648265.43750,60
AEAD AES256GCM DECRYPT TEST,128,6545106,654510.62500,39270195,654503.25000,60
AEAD AES256GCM DECRYPT TEST,256,6072297,607229.68750,36453907,607565.12500,60
AEAD AES256GCM DECRYPT TEST,512,5305083,530508.31250,31831900,530531.68750,60
AEAD AES256GCM DECRYPT TEST,1024,4232606,423260.59375,25402126,423368.78125,60
AEAD AES256GCM DECRYPT TEST,2048,3008720,300872.00000,18053321,300888.65625,60
AEAD AES256GCM DECRYPT TEST,4096,1911821,191182.09375,11468529,191142.15625,60
AEAD AES256GCM DECRYPT TEST,8192,1104158,110415.79688,6625564,110426.07031,60
AEAD AES256GCM DECRYPT TEST,16384,584997,58499.69922,3503432,58390.53516,60
AEAD AES256GCM DECRYPT TEST,32768,299738,29973.80078,1802601,30043.34961,60
AEAD AES256GCM DECRYPT TEST,65536,153824,15382.40039,920122,15335.36621,60
AEAD AES256GCM DECRYPT TEST,131072,77438,7743.79980,463084,7718.06689,60
AEAD AES256GCM DECRYPT TEST,262144,38573,3857.30005,231467,3857.78345,60
AEAD AES256GCM DECRYPT TEST,524288,19319,1931.90002,116423,1940.38330,60
AEAD AES256GCM DECRYPT TEST,1048576,9713,971.29999,58237,970.61664,60
