AEAD AES256GCM DECRYPT TEST,16,3922494,392249.40625,23528129,392135.46875,60
AEAD AES256GCM DECRYPT TEST,32,3661298,366129.81250,21963878,366064.62500,60
AEAD AES256GCM DECRYPT TEST,64,3248456,324845.59375,19489920,324832.00000,60
AEAD AES256GCM DECRYPT TEST,128,3628058,362805.81250,21771765,362862.71875,60
AEAD AES256GCM DECRYPT TEST,256,2953134,295313.40625,17725017,295416.93750,60
AEAD AES256GCM DECRYPT TEST,512,2139728,213972.79688,12835807,213930.10938,60
AEAD AES256GCM DECRYPT TEST,1024,1401751,140175.09375,8408271,140137.84375,60
AEAD AES256GCM DECRYPT TEST,2048,824216,82421.60156,4946718,82445.29688,60
AEAD AES256GCM DECRYPT TEST,4096,452510,45251.00000,2711668,45194.46484,60
AEAD AES256GCM DECRYPT TEST,8192,238100,23810.00000,1428483,23808.05078,60
AEAD AES256GCM DECRYPT TEST,16384,122077,12207.70020,732563,12209.38379,60
AEAD AES256GCM DECRYPT TEST,32768,61818,6181.79980,371180,6186.33350,60
AEAD AES256GCM DECRYPT TEST,65536,31138,3113.80005,186844,3114.06665,60
AEAD AES256GCM DECRYPT TEST,131072,15592,1559.19995,93609,1560.15002,60
AEAD AES256GCM DECRYPT TEST,262144,7228,722.79999,43389,723.15002,60
AEAD AES256GCM DECRYPT TEST,524288,3616,361.60001,21707,361.78333,60
AEAD AES256GCM DECRYPT TEST,1048576,1804,180.39999,10831,180.51666,60
