AEAD AES256GCM DECRYPT TEST,16,5253839,525383.87500,31520428,525340.43750,60
AEAD AES256GCM DECRYPT TEST,32,4858247,485824.68750,29523467,492057.81250,60
AEAD AES256GCM DECRYPT TEST,64,4382041,438204.09375,26195445,436590.71875,60
AEAD AES256GCM DECRYPT TEST,128,4798333,479833.31250,28869501,481158.34375,60
AEAD AES256GCM DECRYPT TEST,256,3925423,392542.31250,23609294,393488.21875,60
AEAD AES256GCM DECRYPT TEST,512,2883399,288339.90625,17296828,288280.46875,60
AEAD AES256GCM DECRYPT TEST,1024,1874330,187433.00000,11257873,187631.21875,60
AEAD AES256GCM DECRYPT TEST,2048,1104138,110413.79688,6625895,110431.58594,60
AEAD AES256GCM DECRYPT TEST,4096,606417,60641.69922,3637726,60628.76562,60
AEAD AES256GCM DECRYPT TEST,8192,319100,31910.00000,1912837,31880.61719,60
AEAD AES256GCM DECRYPT TEST,16384,161974,16197.40039,974005,16233.41699,60
AEAD AES256GCM DECRYPT TEST,32768,82641,8264.09961,495962,8266.03320,60
AEAD AES256GCM DECRYPT TEST,65536,41370,4137.00000,248279,4137.98340,60
AEAD AES256GCM DECRYPT TEST,131072,20838,2083.80005,125092,2084.86670,60
AEAD AES256GCM DECRYPT TEST,262144,9823,982.29999,58863,981.04999,60
AEAD AES256GCM DECRYPT TEST,524288,4929,492.89999,29645,494.08334,60
AEAD AES256GCM DECRYPT TEST,1048576,2474,247.39999,14840,247.33333,60
