custom SHA256 test,2,15435110,1543511.00000,92923507,1548725.12500,60
custom SHA256 test,4,15478358,1547835.75000,93686912,1561448.50000,60
custom SHA256 test,8,15406558,1540655.75000,92698144,1544969.12500,60
custom SHA256 test,16,15495409,1549540.87500,92931682,1548861.37500,60
custom SHA256 test,32,15376877,1537687.75000,92748045,1545800.75000,60
custom SHA256 test,64,12992038,1299203.75000,77824493,1297074.87500,60
custom SHA256 test,128,11481474,1148147.37500,68892181,1148203.12500,60
custom SHA256 test,256,9150627,915062.68750,55001021,916683.68750,60
custom SHA256 test,512,6525963,652596.31250,39182298,653038.25000,60
custom SHA256 test,1024,4209314,420931.40625,25179021,419650.34375,60
custom SHA256 test,2048,2397595,239759.50000,14350814,239180.23438,60
custom SHA256 test,4096,1300603,130060.29688,7784743,129745.71875,60
custom SHA256 test,8192,678182,67818.20312,4118392,68639.86719,60
custom SHA256 test,16384,348918,34891.80078,2088927,34815.44922,60
custom SHA256 test,32768,174877,17487.69922,1049315,17488.58398,60
custom SHA256 test,65536,89111,8911.09961,535000,8916.66699,60
custom SHA256 test,131072,44702,4470.20020,268251,4470.85010,60
custom SHA256 test,262144,22150,2215.00000,133194,2219.89990,60
custom SHA256 test,524288,11052,1105.19995,66147,1102.44995,60
custom SHA256 test,1048576,5525,552.50000,33161,552.68335,60
custom SHA256 test,2097152,2780,278.00000,16635,277.25000,60
custom SHA256 test,4194304,1384,138.39999,8317,138.61667,60
custom SHA256 test,8388608,699,69.90000,4198,69.96667,60
custom SHA256 test,16777216,346,34.60000,2084,34.73333,60
