DNA matching,102,379353,37935.30078,2275483,37924.71484,60
DNA matching,204,369237,36923.69922,2215200,36920.00000,60
DNA matching,408,351260,35126.00000,2107574,35126.23438,60
DNA matching,816,319456,31945.59961,1918069,31967.81641,60
DNA matching,1632,270974,27097.40039,1626566,27109.43359,60
DNA matching,3264,207896,20789.59961,1247466,20791.09961,60
DNA matching,6528,141773,14177.29980,850763,14179.38379,60
DNA matching,13056,86526,8652.59961,519285,8654.75000,60
DNA matching,26112,48658,4865.79980,291985,4866.41650,60
DNA matching,52224,25943,2594.30005,155700,2595.00000,60
DNA matching,104448,13427,1342.69995,80566,1342.76672,60
