rsa key gen,1024,695,69.50000,4172,69.53333
rsa key gen,2048,130,13.00000,840,14.00000
rsa key gen,3072,51,5.10000,281,4.68333
rsa key gen,4096,21,2.10000,119,1.98333
rsa key gen,5120,12,1.20000,55,0.91667
rsa key gen,6144,6,0.60000,27,0.45000
rsa key gen,7168,4,0.40000,15,0.25000
rsa key gen,8192,1,0.10000,11,0.18333
