AEAD AES256GCM ENCRYPT TEST,16,7039155,703915.50000,43776392,729606.56250,60
AEAD AES256GCM ENCRYPT TEST,32,7229002,722900.18750,43479900,724665.00000,60
AEAD AES256GCM ENCRYPT TEST,64,7093521,709352.12500,42608798,710146.68750,60
AEAD AES256GCM ENCRYPT TEST,128,7025870,702587.00000,43767365,729456.06250,60
AEAD AES256GCM ENCRYPT TEST,256,6727452,672745.18750,41850686,697511.43750,60
AEAD AES256GCM ENCRYPT TEST,512,6103996,610399.62500,38057806,634296.81250,60
AEAD AES256GCM ENCRYPT TEST,1024,5456051,545605.12500,32780234,546337.25000,60
AEAD AES256GCM ENCRYPT TEST,2048,4178719,417871.90625,25096973,418282.87500,60
AEAD AES256GCM ENCRYPT TEST,4096,2905424,290542.40625,17450610,290843.50000,60
AEAD AES256GCM ENCRYPT TEST,8192,1743483,174348.29688,10853688,180894.79688,60
AEAD AES256GCM ENCRYPT TEST,16384,991632,99163.20312,6186403,103106.71875,60
AEAD AES256GCM ENCRYPT TEST,32768,532467,53246.69922,3319406,55323.43359,60
AEAD AES256GCM ENCRYPT TEST,65536,287055,28705.50000,1724066,28734.43359,60
AEAD AES256GCM ENCRYPT TEST,131072,146401,14640.09961,879139,14652.31641,60
AEAD AES256GCM ENCRYPT TEST,262144,71559,7155.89990,444283,7404.71680,60
AEAD AES256GCM ENCRYPT TEST,524288,37147,3714.69995,223148,3719.13330,60
AEAD AES256GCM ENCRYPT TEST,1048576,17937,1793.69995,111927,1865.44995,60
