AEAD AES256GCM ENCRYPT TEST,16,6333446,633344.62500,40892000,681533.31250,60
AEAD AES256GCM ENCRYPT TEST,32,6271393,627139.31250,40613476,676891.25000,60
AEAD AES256GCM ENCRYPT TEST,64,6157840,615784.00000,39716876,661947.93750,60
AEAD AES256GCM ENCRYPT TEST,128,6296072,629607.18750,40643987,677399.81250,60
AEAD AES256GCM ENCRYPT TEST,256,5980269,598026.87500,38697652,644960.87500,60
AEAD AES256GCM ENCRYPT TEST,512,5467133,546713.31250,35312120,588535.31250,60
AEAD AES256GCM ENCRYPT TEST,1024,4591297,459129.68750,29635644,493927.40625,60
AEAD AES256GCM ENCRYPT TEST,2048,3548263,354826.31250,22909891,381831.53125,60
AEAD AES256GCM ENCRYPT TEST,4096,2435576,243557.59375,15727101,262118.34375,60
AEAD AES256GCM ENCRYPT TEST,8192,1497167,149716.70312,9670966,161182.76562,60
AEAD AES256GCM ENCRYPT TEST,16384,846208,84620.79688,5463709,91061.82031,60
AEAD AES256GCM ENCRYPT TEST,32768,452383,45238.30078,2922795,48713.25000,60
AEAD AES256GCM ENCRYPT TEST,65536,234102,23410.19922,1512687,25211.44922,60
AEAD AES256GCM ENCRYPT TEST,131072,119153,11915.29980,769887,12831.45020,60
AEAD AES256GCM ENCRYPT TEST,262144,60211,6021.10010,388845,6480.75000,60
AEAD AES256GCM ENCRYPT TEST,524288,30223,3022.30005,195450,3257.50000,60
AEAD AES256GCM ENCRYPT TEST,1048576,15159,1515.90002,97954,1632.56665,60
