AEAD AES256GCM ENCRYPT TEST,16,20244361,2024436.00000,121239040,2020650.62500,60
AEAD AES256GCM ENCRYPT TEST,32,18852674,1885267.37500,113197387,1886623.12500,60
AEAD AES256GCM ENCRYPT TEST,64,17910891,1791089.25000,107396338,1789938.87500,60
AEAD AES256GCM ENCRYPT TEST,128,19086393,1908639.25000,114499649,1908327.50000,60
AEAD AES256GCM ENCRYPT TEST,256,16908752,1690875.25000,101453818,1690896.87500,60
AEAD AES256GCM ENCRYPT TEST,512,13754431,1375443.12500,82466549,1374442.50000,60
AEAD AES256GCM ENCRYPT TEST,1024,9688726,968872.62500,58139396,968989.93750,60
AEAD AES256GCM ENCRYPT TEST,2048,6352891,635289.12500,38113296,635221.62500,60
AEAD AES256GCM ENCRYPT TEST,4096,3752812,375281.18750,22519805,375330.06250,60
AEAD AES256GCM ENCRYPT TEST,8192,2064313,206431.29688,12390672,206511.20312,60
AEAD AES256GCM ENCRYPT TEST,16384,1085712,108571.20312,6513086,108551.42969,60
AEAD AES256GCM ENCRYPT TEST,32768,556397,55639.69922,3338619,55643.64844,60
AEAD AES256GCM ENCRYPT TEST,65536,282314,28231.40039,1693575,28226.25000,60
AEAD AES256GCM ENCRYPT TEST,131072,142126,14212.59961,853059,14217.65039,60
AEAD AES256GCM ENCRYPT TEST,262144,71306,7130.60010,427918,7131.96680,60
AEAD AES256GCM ENCRYPT TEST,524288,35699,3569.89990,214339,3572.31665,60
AEAD AES256GCM ENCRYPT TEST,1048576,17857,1785.69995,107201,1786.68335,60
