AEAD AES256GCM DECRYPT TEST,16,25474422,2547442.25000,154013943,2566899.00000,60
AEAD AES256GCM DECRYPT TEST,32,24389615,2438961.50000,148573692,2476228.25000,60
AEAD AES256GCM DECRYPT TEST,64,23232582,2323258.25000,139827038,2330450.75000,60
AEAD AES256GCM DECRYPT TEST,128,25047120,2504712.00000,150819806,2513663.50000,60
AEAD AES256GCM DECRYPT TEST,256,22030724,2203072.50000,132584689,2209744.75000,60
AEAD AES256GCM DECRYPT TEST,512,17530830,1753083.00000,105784528,1763075.50000,60
AEAD AES256GCM DECRYPT TEST,1024,12608841,1260884.12500,75326654,1255444.25000,60
AEAD AES256GCM DECRYPT TEST,2048,7621661,762166.12500,45874006,764566.81250,60
AEAD AES256GCM DECRYPT TEST,4096,4531139,453113.90625,27218378,453639.62500,60
AEAD AES256GCM DECRYPT TEST,8192,2504058,250405.79688,15012426,250207.09375,60
AEAD AES256GCM DECRYPT TEST,16384,1289737,128973.70312,7756527,129275.45312,60
AEAD AES256GCM DECRYPT TEST,32768,657817,65781.70312,3950988,65849.79688,60
AEAD AES256GCM DECRYPT TEST,65536,333608,33360.80078,2006791,33446.51562,60
AEAD AES256GCM DECRYPT TEST,131072,166073,16607.30078,998669,16644.48242,60
AEAD AES256GCM DECRYPT TEST,262144,82829,8282.90039,496809,8280.15039,60
AEAD AES256GCM DECRYPT TEST,524288,41607,4160.70020,249660,4161.00000,60
AEAD AES256GCM DECRYPT TEST,1048576,20825,2082.50000,125138,2085.63330,60

AEAD AES256GCM ENCRYPT TEST,16,25602611,2560261.25000,153879315,2564655.25000,60
AEAD AES256GCM ENCRYPT TEST,32,24984676,2498467.50000,150650842,2510847.50000,60
AEAD AES256GCM ENCRYPT TEST,64,23539784,2353978.50000,141580759,2359679.25000,60
AEAD AES256GCM ENCRYPT TEST,128,25466909,2546690.75000,153093517,2551558.75000,60
AEAD AES256GCM ENCRYPT TEST,256,22507859,2250786.00000,134700577,2245009.50000,60
AEAD AES256GCM ENCRYPT TEST,512,18109264,1810926.37500,108903929,1815065.50000,60
AEAD AES256GCM ENCRYPT TEST,1024,12813442,1281344.25000,77051019,1284183.62500,60
AEAD AES256GCM ENCRYPT TEST,2048,8366523,836652.31250,50307978,838466.25000,60
AEAD AES256GCM ENCRYPT TEST,4096,4939425,493942.50000,29728790,495479.84375,60
AEAD AES256GCM ENCRYPT TEST,8192,2724800,272480.00000,16367925,272798.75000,60
AEAD AES256GCM ENCRYPT TEST,16384,1416708,141670.79688,8523472,142057.85938,60
AEAD AES256GCM ENCRYPT TEST,32768,730232,73023.20312,4401287,73354.78125,60
AEAD AES256GCM ENCRYPT TEST,65536,371789,37178.89844,2236799,37279.98438,60
AEAD AES256GCM ENCRYPT TEST,131072,186727,18672.69922,1123905,18731.75000,60
AEAD AES256GCM ENCRYPT TEST,262144,94191,9419.09961,564514,9408.56641,60
AEAD AES256GCM ENCRYPT TEST,524288,46842,4684.20020,282824,4713.73340,60
AEAD AES256GCM ENCRYPT TEST,1048576,23612,2361.19995,141924,2365.39990,60
