AEAD AES256GCM ENCRYPT TEST,16,5325458,532545.81250,31964794,532746.56250,60
AEAD AES256GCM ENCRYPT TEST,32,5053654,505365.40625,30255380,504256.34375,60
AEAD AES256GCM ENCRYPT TEST,64,4479220,447922.00000,26876912,447948.53125,60
AEAD AES256GCM ENCRYPT TEST,128,5046724,504672.40625,30321863,505364.40625,60
AEAD AES256GCM ENCRYPT TEST,256,4319548,431954.81250,25971072,432851.18750,60
AEAD AES256GCM ENCRYPT TEST,512,3314004,331400.40625,19910528,331842.12500,60
AEAD AES256GCM ENCRYPT TEST,1024,2257395,225739.50000,13514820,225247.00000,60
AEAD AES256GCM ENCRYPT TEST,2048,1368423,136842.29688,8231833,137197.21875,60
AEAD AES256GCM ENCRYPT TEST,4096,774677,77467.70312,4634293,77238.21875,60
AEAD AES256GCM ENCRYPT TEST,8192,410222,41022.19922,2472748,41212.46484,60
AEAD AES256GCM ENCRYPT TEST,16384,212659,21265.90039,1276995,21283.25000,60
AEAD AES256GCM ENCRYPT TEST,32768,108217,10821.70020,650290,10838.16699,60
AEAD AES256GCM ENCRYPT TEST,65536,54469,5446.89990,327345,5455.75000,60
AEAD AES256GCM ENCRYPT TEST,131072,27554,2755.39990,165452,2757.53345,60
AEAD AES256GCM ENCRYPT TEST,262144,12952,1295.19995,77534,1292.23328,60
AEAD AES256GCM ENCRYPT TEST,524288,6454,645.40002,38771,646.18335,60
AEAD AES256GCM ENCRYPT TEST,1048576,3234,323.39999,19418,323.63333,60
