DNA matching,128,409015,40901.50000,2449603,40826.71484,60
DNA matching,256,400137,40013.69922,2401933,40032.21484,60
DNA matching,512,384325,38432.50000,2306330,38438.83203,60
DNA matching,1024,356440,35644.00000,2135572,35592.86719,60
DNA matching,2048,309929,30992.90039,1860209,31003.48242,60
DNA matching,4096,245535,24553.50000,1473343,24555.71680,60
DNA matching,8192,173887,17388.69922,1042547,17375.78320,60
DNA matching,16384,109418,10941.79980,656118,10935.29980,60
DNA matching,32768,62706,6270.60010,377155,6285.91650,60
DNA matching,65536,33956,3395.60010,203805,3396.75000,60
DNA matching,131072,17687,1768.69995,106019,1766.98328,60
