DNA matching,128,4371890,437189.00000,26275688,437928.12500,60
DNA matching,256,3690969,369096.90625,22130414,368840.21875,60
DNA matching,512,2825707,282570.68750,16941801,282363.34375,60
DNA matching,1024,1921858,192185.79688,11534113,192235.21875,60
DNA matching,2048,1108452,110845.20312,6661624,111027.07031,60
DNA matching,4096,657586,65758.60156,3945134,65752.23438,60
DNA matching,8192,350047,35004.69922,2102026,35033.76562,60
DNA matching,16384,181369,18136.90039,1088629,18143.81641,60
DNA matching,32768,92221,9222.09961,554333,9238.88379,60
DNA matching,65536,46640,4664.00000,279801,4663.35010,60
DNA matching,131072,23314,2331.39990,139764,2329.39990,60
