DNA matching,128,2714110,271411.00000,17511020,291850.34375,60
DNA matching,256,2380256,238025.59375,15359488,255991.46875,60
DNA matching,512,1918549,191854.90625,12415135,206918.92188,60
DNA matching,1024,1379825,137982.50000,8941249,149020.81250,60
DNA matching,2048,890597,89059.70312,5750832,95847.20312,60
DNA matching,4096,517561,51756.10156,3343040,55717.33203,60
DNA matching,8192,281361,28136.09961,1821217,30353.61719,60
DNA matching,16384,147346,14734.59961,954926,15915.43359,60
DNA matching,32768,75602,7560.20020,488655,8144.25000,60
DNA matching,65536,37835,3783.50000,244458,4074.30005,60
DNA matching,131072,19091,1909.09998,122892,2048.19995,60
