AEAD AES256GCM DECRYPT TEST,16,4063372,406337.18750,24455196,407586.59375,60
AEAD AES256GCM DECRYPT TEST,32,3756324,375632.40625,22898387,381639.81250,60
AEAD AES256GCM DECRYPT TEST,64,3369653,336965.31250,20232379,337206.34375,60
AEAD AES256GCM DECRYPT TEST,128,3783516,378351.59375,22736413,378940.18750,60
AEAD AES256GCM DECRYPT TEST,256,3096131,309613.09375,18602011,310033.53125,60
AEAD AES256GCM DECRYPT TEST,512,2216968,221696.79688,13637467,227291.10938,60
AEAD AES256GCM DECRYPT TEST,1024,1480510,148051.00000,8886815,148113.57812,60
AEAD AES256GCM DECRYPT TEST,2048,859629,85962.89844,5231245,87187.41406,60
AEAD AES256GCM DECRYPT TEST,4096,479942,47994.19922,2881910,48031.83203,60
AEAD AES256GCM DECRYPT TEST,8192,251854,25185.40039,1517025,25283.75000,60
AEAD AES256GCM DECRYPT TEST,16384,129458,12945.79980,777308,12955.13379,60
AEAD AES256GCM DECRYPT TEST,32768,64636,6463.60010,393446,6557.43311,60
AEAD AES256GCM DECRYPT TEST,65536,32497,3249.69995,198029,3300.48340,60
AEAD AES256GCM DECRYPT TEST,131072,16218,1621.80005,99059,1650.98328,60
AEAD AES256GCM DECRYPT TEST,262144,8123,812.29999,49607,826.78333,60
AEAD AES256GCM DECRYPT TEST,524288,4133,413.29999,24960,416.00000,60
AEAD AES256GCM DECRYPT TEST,1048576,2062,206.20000,12500,208.33333,60
