DNA matching,128,5944577,594457.68750,35686806,594780.12500,60
DNA matching,256,5017957,501795.68750,29456629,490943.81250,60
DNA matching,512,3741844,374184.40625,22436076,373934.59375,60
DNA matching,1024,2472662,247266.20312,14948022,249133.70312,60
DNA matching,2048,1570062,157006.20312,9367377,156122.95312,60
DNA matching,4096,854541,85454.10156,5286241,88104.01562,60
DNA matching,8192,469740,46974.00000,2823921,47065.35156,60
DNA matching,16384,241124,24112.40039,1443871,24064.51758,60
DNA matching,32768,125169,12516.90039,743408,12390.13379,60
DNA matching,65536,58035,5803.50000,347533,5792.21680,60
DNA matching,131072,31014,3101.39990,185826,3097.10010,60
