DNA matching,128,5731126,573112.62500,34381813,573030.18750,60
DNA matching,256,4855102,485510.18750,29160187,486003.12500,60
DNA matching,512,3599196,359919.59375,21567302,359455.03125,60
DNA matching,1024,2501544,250154.40625,14875481,247924.68750,60
DNA matching,2048,1534109,153410.90625,9206341,153439.01562,60
DNA matching,4096,832472,83247.20312,4951184,82519.73438,60
DNA matching,8192,451864,45186.39844,2726473,45441.21484,60
DNA matching,16384,240714,24071.40039,1443990,24066.50000,60
DNA matching,32768,121172,12117.20020,727620,12127.00000,60
DNA matching,65536,58613,5861.29980,349651,5827.51660,60
DNA matching,131072,31028,3102.80005,186142,3102.36670,60
