EXCEED EPC TEST SEQ,1,31345,3134.50000,188301,3138.35010,60
EXCEED EPC TEST SEQ,2,15729,1572.90002,94232,1570.53333,60
EXCEED EPC TEST SEQ,4,7837,783.70001,47071,784.51666,60
EXCEED EPC TEST SEQ,8,3836,383.60001,23017,383.61667,60
EXCEED EPC TEST SEQ,16,1854,185.39999,11145,185.75000,60
EXCEED EPC TEST SEQ,32,923,92.30000,5538,92.30000,60
EXCEED EPC TEST SEQ,64,460,46.00000,2754,45.90000,60
EXCEED EPC TEST SEQ,128,229,22.90000,1377,22.95000,60
EXCEED EPC TEST SEQ,256,114,11.40000,688,11.46667,60
EXCEED EPC TEST SEQ,512,57,5.70000,344,5.73333,60
EXCEED EPC TEST SEQ,1024,28,2.80000,171,2.85000,60
