DNA matching,102,5994895,599489.50000,36181067,603017.81250,60
DNA matching,204,5180663,518066.31250,30801827,513363.81250,60
DNA matching,408,4011649,401164.90625,24223167,403719.46875,60
DNA matching,816,2792480,279248.00000,16787790,279796.50000,60
DNA matching,1632,1738977,173897.70312,10435166,173919.43750,60
DNA matching,3264,981409,98140.89844,5867796,97796.60156,60
DNA matching,6528,529034,52903.39844,3180515,53008.58203,60
DNA matching,13056,274877,27487.69922,1651598,27526.63281,60
DNA matching,26112,140748,14074.79980,844199,14069.98340,60
DNA matching,52224,70071,7007.10010,422054,7034.23340,60
DNA matching,104448,35226,3522.60010,211163,3519.38330,60
