sgx decrypto ext test,16,28186978,2818697.75000,168937541,2815625.50000,60
sgx decrypto ext test,32,27745822,2774582.25000,166604826,2776747.25000,60
sgx decrypto ext test,64,26841664,2684166.50000,161195972,2686599.50000,60
sgx decrypto ext test,128,25426734,2542673.50000,152657150,2544285.75000,60
sgx decrypto ext test,256,22990492,2299049.25000,138073058,2301217.50000,60
sgx decrypto ext test,512,19256020,1925602.00000,115560537,1926008.87500,60
sgx decrypto ext test,1024,14100876,1410087.62500,83938704,1398978.37500,60
sgx decrypto ext test,2048,9383419,938341.87500,56291427,938190.43750,60
sgx decrypto ext test,4096,5485224,548522.37500,32843569,547392.81250,60
sgx decrypto ext test,8192,3101870,310187.00000,18534757,308912.59375,60
sgx decrypto ext test,16384,1637478,163747.79688,9770994,162849.90625,60
sgx decrypto ext test,32768,838620,83862.00000,5033817,83896.95312,60
sgx decrypto ext test,65536,427203,42720.30078,2562560,42709.33203,60
sgx decrypto ext test,131072,214736,21473.59961,1288144,21469.06641,60
sgx decrypto ext test,262144,107533,10753.29980,645042,10750.70020,60
sgx decrypto ext test,524288,53661,5366.10010,322244,5370.73340,60
sgx decrypto ext test,1048576,27014,2701.39990,162227,2703.78345,60
